Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,ESD EXIT 68 L2 5,172 US-12,Gas Station,Chehalis,WA,98532,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,46.545833,-122.868675,2026-01-04,323341,2026-01-04 02:29:56 UTC,,,,2023-12-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,ESD EXIT 68 L2 6,172 US-12,Gas Station,Chehalis,WA,98532,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,46.545803,-122.868665,2026-01-04,323343,2026-01-04 02:29:57 UTC,,,,2023-12-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,7Charge - Federal Way 41827,35620 Pacific Hwy S,,Federal Way,WA,98003,,844-711-2474,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,,4,,7CHARGE,https://www.7-eleven.com/7charge,200-8,47.28234,-122.3216,2025-05-12,323707,2025-05-12 16:15:59 UTC,P,,,2023-12-28,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,$0.46 per kWh; idle fee is $1 per minute after a 15 minute grace period,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,"ARCO, NE 119th St, Vancouver, WA",11508 NE 119th ST,,Vancouver,WA,98662,,833-277-8573,E,,Public,24 hours daily,,,,,,,4,,BP_PULSE,https://www.bp.com/en_us/united-states/home/what-we-do/customers-and-products/bp-pulse/bp-pulse-products.html,GPS,45.709206,-122.553676,2026-01-04,323778,2026-01-04 04:30:04 UTC,,,,2024-01-03,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,DC VANCOUVER DC3,4301 NE Fourth Plain Blvd,AAA parking lot,Vancouver,WA,98661,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,45.639166,-122.62342,2026-01-04,323901,2026-01-04 01:42:00 UTC,,,,2024-01-05,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CITY LIGHT STEVENS 3,531 20th Ave E,Above on pole,Seattle,WA,98112,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.62408,-122.306157,2026-01-04,323986,2026-01-04 02:56:01 UTC,,,,2024-01-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CITY LIGHT WALLINGFORD 4,4225 Stone Way N,,Seattle,WA,98103,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.658753,-122.342483,2026-01-04,323987,2026-01-04 02:56:01 UTC,,,,2024-01-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CITY LIGHT CAPITOL HILL 1,118 Bellevue Avenue East,"Curbside on residential street, public",Seattle,WA,98102,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.619306,-122.326489,2026-01-04,323988,2026-01-04 02:53:52 UTC,,,,2024-01-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Park Place Shopping Center - Tesla Supercharger,17501 Southcenter Pkwy,,Tukwila,WA,98188,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,47.447383,-122.263624,2024-07-01,324019,2025-02-12 00:16:32 UTC,P,,,2024-01-04,,,,,TESLA,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,RMR Union East Parking Garage,401 Elliott Avenue West,,Seattle,WA,98119,,888-998-2546,E,,Public,24 hours daily,,,,,,10,,,Blink Network,https://blinkcharging.com,GPS,47.622530204517574,-122.36378268862852,2026-01-05,325467,2026-01-05 00:54:33 UTC,,,,2024-01-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,THE SUMMIT P1,10885 NE 4th St,Parking Level 1 - 108th Ave Entrance,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.612553,-122.194193,2026-01-04,325566,2026-01-04 02:30:30 UTC,,,,2024-01-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Tacoma Mall - Tesla Supercharger,4502 S Steele St,,Tacoma,WA,98409,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,47.214392,-122.466683,2024-07-01,326167,2025-02-12 00:16:32 UTC,P,,,2024-01-18,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Single Hill Brewing,102 North Naches Avenue,,Yakima,WA,98901,,888-493-3638,E,,Public,,,,,,,4,,,ZEFNET,https://www.zefenergy.com,GPS,46.60505,-120.50123,2026-01-04,326172,2026-01-04 04:40:06 UTC,,,,2024-01-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,ESD EXIT 68 DCFC 2,172 US-12,Gas Station,Chehalis,WA,98532,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,46.545819,-122.868673,2026-01-04,326217,2026-01-04 02:29:56 UTC,,,,2024-01-20,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,ESD EXIT 68 DCFC 1,172 US-12,Gas Station,Chehalis,WA,98532,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,46.545813,-122.868669,2026-01-04,326218,2026-01-04 02:29:56 UTC,,,,2024-01-20,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,ESD EXIT 68 DCFC 3,172 US-12,Gas Station,Chehalis,WA,98532,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,46.546515,-122.870491,2026-01-04,326220,2026-01-04 02:30:44 UTC,,,,2024-01-20,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Purpose Driven Girl - Public,7100 Fort Dent Way,,Tukwila,WA,98188,,855-885-9571,E,,Public,24 hours daily,,,,,,1,,,OpConnect,https://opconnect-ev.com,GPS,47.46837,-122.24634,2026-01-04,326267,2026-01-04 03:45:44 UTC,,,,2024-01-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SOLACE STATION 2,10423 Rainier Ridge Blvd E,In front of leasing office,Puyallup,WA,98374,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.087995,-122.288846,2026-01-04,326351,2026-01-04 02:16:45 UTC,,,,2024-01-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SOLACE STATION 1,10423 Rainier Ridge Blvd E,In front of leasing office,Puyallup,WA,98374,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.088025,-122.288868,2026-01-04,326352,2026-01-04 02:16:45 UTC,,,,2024-01-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Whitney's Chevrolet,124 Pioneer Avenue West,,Montesano,WA,98563,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,46.979869847173916,-123.6018506609589,2026-01-05,326611,2026-01-05 00:09:19 UTC,,,,2022-03-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Dick Hannah Jeep Vancouver,3517 Northeast Auto Mall Drive,,Vancouver,WA,98662,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,45.64788967400161,-122.59647845836666,2026-01-05,326615,2026-01-05 00:40:22 UTC,,,,2024-01-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Enel X - WOW CarShare Parking,1140 Columbia Park Trl,,Richland,WA,99352,,509-308-0559,E,,Public - Call ahead,24 hours daily,A D Debit M V,,,,,,1,,Non-Networked,,GPS,46.2384005000675,-119.236546360665,2024-02-12,326686,2025-02-12 00:16:32 UTC,P,,,2024-01-25,,,,,CHADEMO J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,PARKING_LOT,,,,,,,$0.50 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,LJ HYUNDAI CP SOUTH,7800 Evergreen Way,In front of entrance.,Everett,WA,98203,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,47.927306,-122.224386,2026-01-04,326741,2026-01-04 02:31:40 UTC,,,,2024-01-26,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,DOL WENATCHEE,325 N Chelan Ave,,Wenatchee,WA,98801,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.429018,-120.317749,2026-01-04,326955,2026-01-04 02:23:53 UTC,,,,2024-01-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,ESD EXIT 68 DCFC 4,172 U.S. 12,,Chehalis,WA,98532,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,46.546501,-122.870577,2026-01-04,326977,2026-01-04 02:29:56 UTC,,,,2024-01-30,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SRO SRORTC,18300 Redmond Way,Back of the building,Redmond,WA,98052,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.663266,-122.09647,2026-01-04,326982,2026-01-04 02:31:08 UTC,,,,2024-01-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SRO SRORTC 2,18300 Redmond Way,Lower Parking Lot,Redmond,WA,98052,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.663192,-122.096458,2026-01-04,326983,2026-01-04 02:31:08 UTC,,,,2024-01-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,NORAM HEMLOCK 3,1550 121st Ave NE,,Bellevue,WA,98005,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.622488,-122.177532,2026-01-04,327158,2026-01-04 02:20:05 UTC,,,,2024-02-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,LJ HYUNDAI CP NORTH,7800 Evergreen Way,Right in front of entrance.,Everett,WA,98203,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,47.92732,-122.224279,2026-01-04,327210,2026-01-04 02:31:40 UTC,,,,2024-02-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,HYSHOP CUSTOMER ST,7601 S Tacoma Way,,Tacoma,WA,98409,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,47.188084,-122.482851,2026-01-04,327544,2026-01-04 02:30:44 UTC,,,,2024-02-06,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,7Charge - Lacey 41884,4044 Pacific Ave SE,,Lacey,WA,98503,,844-711-2474,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,,4,,7CHARGE,https://www.7-eleven.com/7charge,200-8,47.03956,-122.83416,2025-05-12,327687,2025-05-12 16:15:59 UTC,P,,,2024-01-25,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,$0.46 per kWh; Idle parking time is charged at $1 per minute after a 15 minute grace period,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Spokane Valley,22 N Herald Rd,,Spokane Valley,WA,99206,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,https://www.evconnect.com,GPS,47.657859,-117.268802,2026-01-04,327744,2026-01-04 03:51:45 UTC,,,,2024-02-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Argonne Library,4322 N Argonne Rd,,Spokane,WA,99212,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,https://www.evconnect.com,GPS,47.696592,-117.281541,2026-01-04,327745,2026-01-04 03:51:55 UTC,,,,2024-02-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,County Commissioners Administrative Building,1800 Continental Pl,,Mount Vernon,WA,98273,,866-816-7584,T,2026-01-04,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,,EV Connect,https://www.evconnect.com,GPS,48.437049,-122.325191,2026-01-04,328170,2026-01-04 03:53:12 UTC,,,,2024-02-10,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,META_REDMOND X1061,10301 Willows Rd NE,Level 1 third from south,Redmond,WA,98052,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.692418,-122.152328,2026-01-04,328211,2026-01-04 02:21:42 UTC,,,,2024-02-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,HoneyBadger Charging Station,4070 116th St NE,,Marysville,WA,98271,,877-836-0242,E,,Public,24 hours daily,A ACCOUNT_BALANCE CREDIT D M V,,,,,2,,,HONEY_BADGER,https://www.badgercharging.ca,200-8,48.09971,-122.17739,2025-11-13,328339,2025-11-13 20:02:17 UTC,P,,,2024-01-15,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,$0.28 per hour,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,OAK HARBOR STATION 1,1299 SE Dock St,,Oak Harbor,WA,98277,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,48.287961,-122.648504,2026-01-04,328450,2026-01-04 01:20:58 UTC,,,,2024-02-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,"Seattle, WA - Fairview Avenue North (Floor 1) - Tesla Destination",800 Fairview Ave N,,Seattle,WA,98109,,877-798-3752,E,,Public,,A D Debit M V,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,47.626144,-122.333176,2024-07-01,328521,2025-02-12 00:16:32 UTC,P,,,2024-02-15,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,UWMC SURGERY STATION 2,1959 NE Pacific St,P2. Surgery pavilion parking garage,Seattle,WA,98195,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.648565,-122.305258,2026-01-04,328604,2026-01-04 02:32:41 UTC,,,,2024-02-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CircleK - Pasco,4823 Broadmoor Blvd,,Pasco,WA,99301,,833-505-2291,E,,Public,24 Hours Daily,CREDIT,,,,,,4,,CIRCLE_K,https://www.circlek.com/charge,200-8,46.27125,-119.22106,2025-05-12,328628,2025-05-12 16:15:59 UTC,P,,,2024-01-11,,,,,J1772COMBO,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,false,
ELEC,Marysville Subaru,16115 Smokey Point Boulevard,,Marysville,WA,98271,,888-998-2546,E,,Public,24 hours daily,,,,,,4,2,,Blink Network,https://blinkcharging.com,GPS,48.142914,-122.18315,2026-01-05,328790,2026-01-05 00:40:16 UTC,,,,2024-02-20,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,"Cap Sante Marina: 1207 Q Ave, Anacortes",1207 Q Ave,,Anacortes,WA,98221,,866-816-7584,E,,Public,24 hours daily,,,,,,,4,,EV Connect,https://www.evconnect.com,GPS,48.512914,-122.610755,2026-01-04,328873,2026-01-04 03:53:01 UTC,,,,2024-02-21,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Sun Mountain Lodge,604 Patterson Lake Rd,,Winthrop,WA,98862,,888-356-8911,E,,Public,24 hours daily,,,,,,3,,,FLO,https://www.flo.com,GPS,48.476517,-120.25786,2026-01-04,328967,2026-01-04 04:11:25 UTC,,,,2024-02-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,"ARCO, W Heron St, Aberdeen, WA",705 W Heron St,,Aberdeen,WA,98520,,833-277-8573,T,2026-01-04,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,,4,,BP_PULSE,https://www.bp.com/en_us/united-states/home/what-we-do/customers-and-products/bp-pulse/bp-pulse-products.html,GPS,46.96941,-123.823949,2026-01-04,329278,2026-01-04 04:30:05 UTC,,,,2024-02-24,,,,,CHADEMO J1772COMBO,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,DOL KENNEWICK,3311 W Clearwater Ave,,Kennewick,WA,99336,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,46.211227,-119.166811,2026-01-04,329790,2026-01-04 02:28:54 UTC,,,,2024-03-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA42 - 19,2121 8th Ave,P2,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616541,-122.338895,2026-01-04,330062,2026-01-04 02:33:01 UTC,,,,2024-03-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA42 - 20,2100 7th Ave,Near P2 Elevator Lobby,Seattle,WA,98119,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616361,-122.338907,2026-01-04,330063,2026-01-04 02:33:01 UTC,,,,2024-03-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA42 - 21,2116 7th Ave,Near P2 Elevator Lobby,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616426,-122.338861,2026-01-04,330064,2026-01-04 02:33:01 UTC,,,,2024-03-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA42 - 24,2116 7th Ave,Near P3 Elevator Lobby,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616431,-122.338887,2026-01-04,330065,2026-01-04 02:33:01 UTC,,,,2024-03-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA42 - 25,2100 7th Ave,,Seattle,WA,98119,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.61643,-122.338839,2026-01-04,330066,2026-01-04 02:33:02 UTC,,,,2024-03-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA42 - 26,2100 7th Ave,,Seattle,WA,98119,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616422,-122.338744,2026-01-04,330067,2026-01-04 02:33:02 UTC,,,,2024-03-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA42 - 22,2112 7th Ave,Around the corner from elevators,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616332,-122.339025,2026-01-04,330068,2026-01-04 02:33:04 UTC,,,,2024-03-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Spoko Fuel,2509 US-395,,Chewelah,WA,99109,,866-816-7584,E,,Public,24 hours daily,,,,,,,2,,EV Connect,https://www.evconnect.com,GPS,48.241595,-117.714446,2026-01-04,330207,2026-01-04 03:51:55 UTC,,,,2024-03-12,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA42 - 27,2100 7th Ave,Near P3 Elevator Lobby,Seattle,WA,98119,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616428,-122.338808,2026-01-04,330275,2026-01-04 02:33:02 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA42 - 28,2121 8th Ave,Near elevator entrance,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616789,-122.338601,2026-01-04,330276,2026-01-04 02:33:02 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA42 - 29,2112 7th Ave,Near elevator entrance,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616346,-122.338998,2026-01-04,330277,2026-01-04 02:33:02 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA42 - 30,2112 7th Ave,Near elevator entrance,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.61633,-122.339038,2026-01-04,330278,2026-01-04 02:33:02 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA42 - 31,2112 7th Ave,Near elevator entrance,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616349,-122.339014,2026-01-04,330279,2026-01-04 02:33:02 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA42 - 32,2100 7th Ave,Near elevator entrance,Seattle,WA,98119,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616271,-122.338882,2026-01-04,330280,2026-01-04 02:33:02 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA42 - 33,2100 7th Ave,Around the corner from elevators,Seattle,WA,98119,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616289,-122.33887,2026-01-04,330281,2026-01-04 02:33:03 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA42 - 35,2100 7th Ave,Near elevator entrance,Seattle,WA,98119,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.61627,-122.33883,2026-01-04,330282,2026-01-04 02:33:03 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA42 - 37,2100 7th Ave,Near entrance to elevator,Seattle,WA,98119,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616273,-122.338855,2026-01-04,330283,2026-01-04 02:33:03 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA42 - 36,2100 7th Ave,Near elevator entrance,Seattle,WA,98119,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616288,-122.33885,2026-01-04,330284,2026-01-04 02:33:03 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
